VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5274	5274	5274	IJMDOTXFQGFKQU	89.321	9.1e-19	1034.7	1035.71	-1	M+H	1	[H]OC(=O)C([H])([H])[C@]1([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8691	8691	8691	BHLZAVHBILJGRP	23.433	9.2e-19	1094.72	1095.73	-1	M+H	1	[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])N([H])C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(OC(=O)[C@@]([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(OC(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N(C1=O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	487	487	487	CUOJDWBMJMRDHN	7.639	1.3e-18	1462.8	1463.8	-1	M+H	1	CCCCCCCCCCCCCC(CC(=O)NC(CCC(=O)O)C(=O)NC(CCCN)C(=O)NC1CC2=CC=C(C=C2)OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3CCCN3C(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)O)CCC(=O)O)C)CCC(=O)N)CC4=CC=C(C=C4)O)C(C)CC)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10357	10357	10357	JAYJEXYYCNLGOQ	82.908	1.5e-18	1139.7	1140.7	-1	M+H	1	 CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)CC)CC(C)C)CO)CC(C)C)CO)C(C)CC)C)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7445	7445	7445	NJIOFEXYZOVVKA	46.717	1.5e-18	736.397	737.4	-1	M+H	1	CCCCCC(O)CC(=O)N(O)CCCC(N)C(=O)NC(C(O)C(O)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C=O)C(=O)NCCCCN
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5696	5696	5307	WSFGUSJVLMZWTL	51.259	1.6e-18	625.369	626.376	-1	M+H	1	[H]OC([H])([H])C([H])(O[H])C([H])([H])[C@@]1([H])OC(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(N(C(=O)C([H])(N(C(=O)C([H])(N([H])C(=O)[C@@]2([H])N(C1=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9253	9253	9253	FWRMXZJICBUHLB	7.671	1.6e-18	678.504	679.512	-1	M+H	1	O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1[C@@H](C)CC)=O)=O)[C@H]([C@@H](C)CC)NC([C@@H]([C@@H](C)CC)NC([C@H](CC(C)C)NC1=O)=O)=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5460	5460	5460	NPXHCDVDSCUWFX	70.072	2.0e-18	859.484	860.487	-1	M+H	1	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6216	6216	6216	AXFSQNOERPOWQC	42.499	2.3e-18	1332.61	1333.61	-1	M+H	1	CC(O)C1NC(=O)C(NC(=O)C(CCCN(O)C=O)NC(=O)C(CCCCNC1=O)NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CCCNC(N)=N)NC(=O)C(CO)NC(=O)C1CCN=C2N1C1=C(C=C(O)C(O)=C1)C=C2NC(=O)CCC(N)=O)C(C)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7182	7182	7182	NCIZAPYSXYPFOU	26.683	2.3e-18	1028.53	1029.54	-1	M+H	1	[H]OC(=O)[C@]1([H])N([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C(=C([H])[H])N(C(=O)C([H])([H])C1([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C(\[H])=C(/[H])\C(=C(/[H])[C@]([H])(C([H])([H])[H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])\C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5141	5141	5141	OBKFQZNNFBXVJH	44.425	2.8e-18	832.468	833.475	-1	M+H	1	CC(C)C(O)C(=O)NC(C(C)C)C(=O)OC(C)C(=O)NC(C(C)C)C(=O)OC(C)C(=O)NC(C(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)OCC(O)CO
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11555	11555	11555	CXNKSWQNEYQUGX	77.047	4.7e-18	993.636	994.644	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8336	8336	8336	ANSCENNXWQFDJG	64.646	5.4e-18	827.458	828.465	-1	M+H	1	CC[C@@H](C(NC([C@@H](NC(C1CCCN1C(C(NC(C2CCCN2C(C(NC(C3CCCN34)=O)CC5=CC=C(O)C=C5)=O)=O)CC(C)C)=O)=O)CC6=CC=CC=C6)=O)C4=O)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	862	862	862	KSIHMACFIAFKIG	40.32	6.2e-18	651.396	652.4	-1	M+H	1	N1(C(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)CC(C)C)CCC2)C(C)C)C(C(=O)N[C@H](C(=O)O)CCC(=O)N)CCC1
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5510	5510	9307	QXKJVJDWLKHZJE	60.883	8.4e-18	1035.68	1036.68	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	908	908	908	DFHDGRZCTHONRC	37.938	8.5e-18	976.582	977.59	-1	M+H	1	[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])C([H])([H])C1=NC([H])=C([H])S1)C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11404	11404	11404	TVXGPIYFIDVWST	57.993	9.8e-18	1049.7	1050.71	-1	M+H	1	[H]N1C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9786	9786	9786	WPASHCDGVMUZKC	32.985	1.0e-17	742.499	743.51	-1	M+H	1	[H]N([H])C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N(C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8000	8000	8000	HNBSHUIEQOIPFQ	88.376	1.1e-17	1063.71	1064.72	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])C1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	503	503	503	JXVATGITZQMPIW	53.083	1.1e-17	1282.66	1283.67	-1	M+H	1	[H]N([H])C1=C(C(=O)N([H])C2([H])C(=O)N([H])C([H])(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C(=O)OC2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=NC3=C(OC2=C(C1=O)C([H])([H])[H])C(=C([H])C([H])=C3C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C(=O)OC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9598	9598	9598	ZHHKJHQJBVODGP	44.999	1.1e-17	793.463	794.471	-1	M+H	1	[H]C#CC([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(OC(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)C1(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3572	3572	3572	HJAYZHHYHVLIHY	75.462	1.4e-17	826.401	827.409	-1	M+H	1	CC(CC(NC([C@@H](NC(C1CCCN1C(CNC(C(NC(C2CCCN2C(C(N3)CC4=CNC5=CC=CC=C45)=O)=O)CC6=CC=CC=C6)=O)=O)=O)CCC(O)=O)=O)C3=O)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3976	3976	3976	CUJBKWCXRLZJMY	66.766	1.4e-17	699.421	700.433	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(OC(=O)\C(N([H])C1=O)=C(/[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5763	5763	5763	ISFFTEWJOFYRNG	54.315	1.4e-17	963.662	964.666	-1	M+H	1	[H]OC([H])(C([H])([H])[H])C1([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C2([H])N(C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])(OC1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5266	5266	5266	HDSHTQMHVLVTSB	53.291	1.4e-17	905.497	906.508	-1	M+H	1	[H]OC([H])(C([H])([H])[H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C([H])([H])C(=O)N([H])C([H])(C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)OC1([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=NC([H])=C([H])N1[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8236	8236	8236	YWUBVNCUPVUHIM	57.966	1.5e-17	760.416	761.418	-1	M+H	1	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4686	4686	4686	YZVYIHVCDFXXEZ	9.377	1.6e-17	1443.91	1444.91	-1	M+H	1	[H]OC([H])([H])[C@]([H])(N([H])C(=O)[C@@]1([H])N(C(=O)C(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C(N([H])C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]([H])(C([H])([H])O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9307	9307	9307	QXKJVJDWLKHZJE	68.475	2.4e-17	1035.68	1036.69	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	97	97	97	IMXKHFILKMPFGB	17.112	2.7e-17	1001.53	1002.53	-1	M+H	1	CCC(=O)N[C@@H]([C@@H](C(C)C)O)C(=O)O[C@@H]([C@H]1C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@@H](C(=O)N(C(=C)C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)C)C)C)C)CC2=CC=CC=C2)NC(=O)C)C(C)C)[C@@H](C)OC)C)C(C)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1082	1082	1082	BNPYZZVTLFIGQT	13.848	2.7e-17	800.386	801.402	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C1([H])N([H])C(=O)C([H])([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C2([H])N(C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C1=O)C([H])([H])C1=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C13)C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1830	1830	1830	XGFYCYMDWHFTLH	32.546	2.8e-17	757.474	758.481	-1	M+H	1	C(CCC(NC(=O)C(NC(=O)C)C(C)CC)C(=O)NC(CC1=CC=CC=C1)C(O)=O)NC(=O)C(C(CC)C)NC(=O)C(C(CC)C)NC(=O)C1CCCN1
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4777	4777	4777	IDVOWBCDONBHKQ	72.744	3.0e-17	1049.7	1050.71	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])C1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10525	10525	10525	RXOMDRQVYULRRU	69.153	3.1e-17	609.327	610.335	-1	M+H	1	CC(C)C1NC(=O)C2CCCN2C(=O)C(NC(=O)C(CC3=C[NH]C4=C3C=CC=C4)NC(=O)C(C)NC(=O)CNC1=O)C(C)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1618	1618	1618	CLAPAZQQSRVIAI	30.216	3.4e-17	858.5	859.517	-1	M+H	1	[H]OC(=O)[C@@]([H])(N([H])C(=O)N([H])[C@]1([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6662	6662	6662	ZXPWAGZHBVVLJM	30.284	3.7e-17	879.489	880.489	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N(C(=O)C2([H])N(C(=O)[C@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7380	7380	7380	IXHIUUIJSWNPTJ	32.946	3.9e-17	607.394	608.402	-1	M+H	1	CCC(C)C1NC(=O)C2C(C)CCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O
