SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5704	5704	5704	BJFJQOMZCSHBMY	3.306	1.0e+00	248.119	249.127	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9585	9585	4474	ZXQHQUXJMNGVJP	3.306	1.0e+00	330.147	331.153	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6828	6828	54	QWBQGSICTTZLHY	3.306	1.0e+00	254.142	255.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4903	4903	7720	WEQJQNWXCSUVMA	3.306	1.0e+00	262.132	263.142	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10022	10022	10022	OLQJTQUNKZJRHG	3.306	1.0e+00	717.424	718.43	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6640	6640	9262	SUHJYAOFQCJYHR	3.306	1.0e+00	432.113	433.114	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7346	7346	7720	WEQJQNWXCSUVMA	3.306	1.0e+00	262.132	263.127	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2139	2139	2139	NPOJQCVWMSKXDN	3.305	1.0e+00	329.902	330.909	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10853	10853	9521	LRKCBIUDWAXNEG	3.305	1.0e+00	232.142	233.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2050	2050	2050	LUIJJBHAVXGCTP	3.305	1.0e+00	179.095	180.102	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10845	10845	814	CPJSUEIXXCENMM	3.305	1.0e+00	179.095	180.102	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3161	3161	3161	MFUPLJQNEXUUDW	3.305	1.0e+00	223.063	224.071	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11200	11200	11200	CITPXCNSMZMNIW	3.305	1.0e+00	370.226	371.233	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2281	2281	1396	QPLSCFLMIOADPA	3.305	1.0e+00	344.126	345.133	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2799	2799	10547	WPPYDDRXZLFEFL	3.305	1.0e+00	418.126	419.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8578	8578	7558	YGZWIBIXFYRNQD	3.305	1.0e+00	435.168	436.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5767	5767	5767	XBXKOKJLEVOCTF	3.305	1.0e+00	207.126	208.133	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4356	4356	4356	MQLZLIYPFDIDMZ	3.305	1.0e+00	245.138	246.146	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8417	8417	8417	PWNURKDPPRSGQU	3.305	1.0e+00	900.232	901.24	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8912	8912	118	AUOQTWUVJWASOW	3.305	1.0e+00	429.215	430.223	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4058	4058	4058	YPYRMWFNCMDUIB	3.305	1.0e+00	282.064	283.071	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1741	1741	1322	SWUARLUWKZWEBQ	3.305	1.0e+00	284.105	285.112	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3890	3890	3830	WEXUTYRSGLZPOA	3.305	1.0e+00	385.179	386.187	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9073	9073	9073	ABBKOIZWGCVCKE	3.305	1.0e+00	178.111	179.118	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5886	5886	2097	MDMWHKZANMNXTF	3.305	1.0e+00	347.152	348.157	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9451	9451	9451	RJZVWDTYEWCUAR	3.305	1.0e+00	481.317	482.321	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5242	5242	3407	CWKFPEBMTGKLKX	3.305	1.0e+00	376.083	377.094	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	424	424	7175	BAUJIQPZQUOMNX	3.305	1.0e+00	496.163	497.18	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11819	11819	11492	IADWMRZHOGHTMQ	3.305	1.0e+00	268.085	269.081	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	673	673	1303	YQAIUOWPSUOINN	3.305	1.0e+00	245.174	246.17	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	854	854	1128	QDLJHWPBPAZKHV	3.305	1.0e+00	357.121	358.113	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1442	1442	6474	WSORODGWGUUOBO	3.305	1.0e+00	314.059	315.049	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9744	9744	9744	BDDNYDPRCCDQQJ	3.305	1.0e+00	310.095	311.103	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11237	11237	11237	RFDAIACWWDREDC	3.305	1.0e+00	465.309	466.316	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11060	11060	11060	YKPUWZUDDOIDPM	3.305	1.0e+00	305.199	306.206	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9434	9434	5461	VKTUYBSQXRKYRL	3.305	1.0e+00	448.163	449.171	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3553	3553	3553	SYOKIDBDQMKNDQ	3.305	1.0e+00	303.195	304.202	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11117	11117	10434	KVYUBFKSKZWZSV	3.305	1.0e+00	328.261	329.268	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3011	3011	10154	JBFYFLXEJFQWMU	3.305	1.0e+00	275.112	276.123	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4048	4048	8495	GTIRLRHJVODYPX	3.305	1.0e+00	390.158	391.16	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2273	2273	8370	IDYLZBMYUOISRS	3.305	1.0e+00	376.142	377.144	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3458	3458	1451	JFLIEFSWGNOPJJ	3.305	1.0e+00	264.111	265.107	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4631	4631	11163	OMSMPWHEGLNQOD	3.305	1.0e+00	279.122	280.145	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3404	3404	9686	SESFRYSPDFLNCH	3.305	1.0e+00	212.084	213.075	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6282	6282	11084	VIHRKOVEWCGJQP	3.299	1.0e+00	386.23	387.253	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3097	3097	3097	PXFUFMBZHQBOIT	3.295	1.0e+00	302.127	303.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2942	2942	2733	XLCYXINIUJNTPF	3.295	1.0e+00	253.01	254.018	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3948	3948	3948	DBJPZCJQDRPOME	3.295	1.0e+00	184.121	185.128	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1084	1084	1084	FJNDITZORJKZER	3.295	1.0e+00	443.114	444.121	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4019	4019	4019	BTQSOPJJNTXHCY	3.295	1.0e+00	405.134	406.142	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	51	51	8184	MJOGVUMPZLEYIH	3.295	1.0e+00	300.063	301.07	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2800	2800	2115	YYGSCYQUDZCDBG	3.295	1.0e+00	384.169	385.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5887	5887	5463	SKAHIUROFYZNQA	3.295	1.0e+00	244.121	245.128	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3318	3318	3318	UAJUXJSXCLUTNU	3.295	1.0e+00	481.175	482.182	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8176	8176	8176	KDSRELQBKSKBAR	3.295	1.0e+00	300.996	302.004	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10704	10704	10704	MOBVHKOGJXZESP	3.295	1.0e+00	405.124	406.132	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2676	2676	2676	VLGYOPHQGQZESI	3.295	1.0e+00	474.227	475.235	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11094	11094	495	NIQCNGHVCWTJSM	3.295	1.0e+00	194.058	195.066	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3733	3733	3733	KRADHMIOFJQKEZ	3.295	1.0e+00	546.392	547.398	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9625	9625	9625	VSWPGAIWKHPTKX	3.295	1.0e+00	370.146	371.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7584	7584	7584	PUFQVTATUTYEAL	3.295	1.0e+00	343.226	344.229	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11488	11488	11488	ZDFOCDTXDPKJKA	3.295	1.0e+00	651.448	652.46	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5555	5555	1842	FBUJYYRONHLNQF	3.295	1.0e+00	348.157	349.177	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5695	5695	5025	KCLANYCVBBTKTO	3.295	1.0e+00	294.194	295.19	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6516	6516	5477	DHSUYTOATWAVLW	3.295	1.0e+00	358.156	359.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6113	6113	6013	ADEUTXKFSFCDGG	3.295	1.0e+00	264.147	265.17	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8928	8928	7121	OMIHCBSQSYMFDP	3.295	1.0e+00	220.058	221.083	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9127	9127	9127	YLPGTOIOYRQOHV	3.295	1.0e+00	311.165	312.172	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7685	7685	5461	VKTUYBSQXRKYRL	3.295	1.0e+00	448.163	449.171	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	168	168	168	OYOQKMOWUDVWCR	3.295	1.0e+00	280.142	281.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3541	3541	3541	XKJMBINCVNINCA	3.295	1.0e+00	248.012	249.019	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8878	8878	8878	LKJPSUCKSLORMF	3.295	1.0e+00	214.051	215.058	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	360	360	360	WXZVAROIGSFCFJ	3.295	1.0e+00	271.157	272.164	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4156	4156	11696	MLECIHPSKWCZFV	3.295	1.0e+00	294.1	295.118	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11461	11461	9463	NQGDWANJMZMGLN	3.295	1.0e+00	324.147	325.144	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6081	6081	3167	YILWWVUXGMGOAM	3.295	1.0e+00	420.186	421.178	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3924	3924	314	FBOZXECLQNJBKD	3.295	1.0e+00	454.171	455.197	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	21	21	21	QATUWZPYBIHFFR	3.278	1.0e+00	358.142	359.144	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	79	79	79	ZSSDQYBHZQJKGP	3.273	1.0e+00	275.116	276.123	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10172	10172	10172	XBGGUPMXALFZOT	3.272	1.0e+00	238.095	239.103	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3511	3511	2676	VLGYOPHQGQZESI	3.272	1.0e+00	474.227	475.235	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3740	3740	3740	XSMQKIDAEVUBHU	3.272	1.0e+00	492.116	493.124	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9309	9309	7558	YGZWIBIXFYRNQD	3.272	1.0e+00	435.168	436.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3838	3838	3838	JVNAVIBTZKVGIX	3.272	1.0e+00	414.138	415.147	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5101	5101	10547	WPPYDDRXZLFEFL	3.272	1.0e+00	418.126	419.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10294	10294	11581	WDEFBBTXULIOBB	3.272	1.0e+00	273.173	274.182	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11655	11655	78	CMJFOBNRYRSQGE	3.272	1.0e+00	282.1	283.097	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	906	906	4858	RUEPXZDDWQCITK	3.272	1.0e+00	312.085	313.107	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7564	7564	6730	UVQROKPDAKXSPK	3.272	1.0e+00	401.184	402.178	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8929	8929	8929	ZULJGOSFKWFVRX	3.272	1.0e+00	269.21	270.218	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6297	6297	6297	LFHRMWNSMZHYES	3.272	1.0e+00	587.222	588.23	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	61	61	61	UMCMPZBLKLEWAF	3.272	1.0e+00	614.396	615.404	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1537	1537	1537	SZJNCZMRZAUNQT	3.272	1.0e+00	210.137	211.145	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11697	11697	11697	XLUAWXQORJEMBD	3.272	1.0e+00	196.121	197.128	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5	5	5	ZEMPAUQCGGAMBQ	3.272	1.0e+00	416.137	417.145	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11039	11039	3542	UUMFHHHPSWLCAR	3.272	1.0e+00	408.169	409.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11070	11070	11070	UALLEVOGEQZKSX	3.261	1.0e+00	243.147	244.154	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10481	10481	10481	IXJYBHDPOWDVBJ	3.255	1.0e+00	429.098	430.106	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10027	10027	10027	CQMYCPZZIPXILQ	3.255	1.0e+00	244.167	245.174	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6300	6300	6300	ZBNZXTGUTAYRHI	3.255	1.0e+00	487.156	488.164	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5710	5710	5710	WUJIVYPXVXGIJD	3.255	1.0e+00	330.122	331.129	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3668	3668	7614	VYHHSBHXZVSILO	3.255	1.0e+00	368.09	369.097	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2733	2733	2733	XLCYXINIUJNTPF	3.255	1.0e+00	253.01	254.018	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10563	10563	10563	UTMRKCQYCLEKDL	3.255	1.0e+00	203.058	204.066	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6131	6131	3769	CPNFMHOQYNWLQO	3.255	1.0e+00	373.153	374.16	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2051	2051	2051	LETKKDJDILSMMC	3.255	1.0e+00	287.116	288.124	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4216	4216	4216	LHKWUNVKESMUNL	3.255	1.0e+00	420.169	421.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10298	10298	1225	BQJODPIMMWWMFC	3.255	1.0e+00	223.121	224.128	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5963	5963	3580	RRHCDWLSHIIIIT	3.255	1.0e+00	328.131	329.138	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8432	8432	8432	GWOJMIRTAFCVOI	3.255	1.0e+00	406.153	407.161	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10193	10193	10193	GJJFMKBJSRMPLA	3.255	1.0e+00	246.173	247.18	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8934	8934	9120	LHPXYPROPRFEQE	3.255	1.0e+00	252.09	253.094	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8875	8875	1754	VAFNMNRKDDAKRM	3.255	1.0e+00	290.09	291.087	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11810	11810	8039	DLZMKPZOEYKXHQ	3.255	1.0e+00	372.106	373.129	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3797	3797	3244	STECJAGHUSJQJN	3.255	1.0e+00	303.147	304.137	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7789	7789	7789	WLFDQEVORAMCIM	3.255	1.0e+00	258	259.007	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9516	9516	9516	KVEQCVKVIFQSGC	3.255	1.0e+00	445.028	446.035	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9430	9430	1394	FZERGOGCRZMSTP	3.255	1.0e+00	390.161	391.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6571	6571	6571	FTLDJPRFCGDUFH	3.255	1.0e+00	467.315	468.331	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2829	2829	11262	VRFDHCWJQWIDHH	3.255	1.0e+00	552.184	553.207	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9272	9272	6794	UNACALOTRMBTEN	3.255	1.0e+00	402.11	403.1	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	777	777	777	VEYYWZRYIYDQJM	3.248	1.0e+00	188.116	189.12	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6617	6617	6617	KUPPZVXLWANEJJ	3.248	1.0e+00	346.178	347.185	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9832	9832	11530	YPHMISFOHDHNIV	3.245	1.0e+00	281.163	282.17	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8568	8568	8568	BJLNUBUORVZSKO	3.244	1.0e+00	438.227	439.235	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1949	1949	1949	PBOUVYGPDSARIS	3.242	1.0e+00	262.135	263.14	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8698	8698	8698	KRBMQYPTDYSENE	3.242	1.0e+00	242.102	243.109	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6578	6578	6578	TWIIRMSFZNYMQE	3.242	1.0e+00	138.043	139.05	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7373	7373	7373	CULUWZNBISUWAS	3.242	1.0e+00	260.091	261.098	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2671	2671	2671	MKXKFYHWDHIYRV	3.242	1.0e+00	276.072	277.079	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10691	10691	10691	MRUAUOIMASANKQ	3.242	1.0e+00	342.288	343.296	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6582	6582	6582	XUYPXLNMDZIRQH	3.242	1.0e+00	191.062	192.07	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	778	778	778	XUKUURHRXDUEBC	3.242	1.0e+00	558.253	559.26	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4784	4784	2502	UQSRXQMIXSZGLA	3.242	1.0e+00	196.074	197.081	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9043	9043	5006	HMRROBKAACRWBP	3.242	1.0e+00	186.068	187.075	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6858	6858	6858	KSIIEFJRZNSMGQ	3.242	1.0e+00	444.216	445.224	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	751	751	751	ZZYSLNWGKKDOML	3.242	1.0e+00	333.161	334.168	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5006	5006	5006	HMRROBKAACRWBP	3.242	1.0e+00	186.068	187.075	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6921	6921	6921	HQJXKRZUFONNQA	3.242	1.0e+00	424.2	425.208	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10132	10132	10132	UTRZMYUYKQTKPQ	3.242	1.0e+00	389.154	390.162	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1288	1288	1288	XWQPXHSGRKRZPV	3.242	1.0e+00	169.029	170.037	-1	M+H	1
